Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
560,02/01/2020 23:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
561,02/01/2020 23:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
562,02/01/2020 23:00:00,"Santa Clara, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
563,02/01/2020 23:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0
564,02/01/2020 23:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0
565,02/02/2020 21:00:00,Hubei,Mainland China,2020-02-02 23:43:00,11177.0,350.0,295.0
566,02/02/2020 21:00:00,Zhejiang,Mainland China,2020-03-02 01:33:00,724.0,0.0,36.0
567,02/02/2020 21:00:00,Guangdong,Mainland China,2020-03-02 01:33:00,683.0,0.0,15.0
568,02/02/2020 21:00:00,Henan,Mainland China,2020-03-02 01:03:00,566.0,2.0,14.0
569,02/02/2020 21:00:00,Hunan,Mainland China,2020-03-02 01:33:00,521.0,0.0,16.0
570,02/02/2020 21:00:00,Anhui,Mainland China,2020-03-02 00:53:00,408.0,0.0,7.0
571,02/02/2020 21:00:00,Jiangxi,Mainland China,2020-03-02 01:33:00,391.0,0.0,18.0
572,02/02/2020 21:00:00,Chongqing,Mainland China,2020-02-02 23:33:00,300.0,2.0,7.0
573,02/02/2020 21:00:00,Jiangsu,Mainland China,2020-03-02 01:03:00,271.0,0.0,7.0
574,02/02/2020 21:00:00,Sichuan,Mainland China,2020-03-02 01:03:00,254.0,1.0,12.0
575,02/02/2020 21:00:00,Shandong,Mainland China,2020-03-02 01:13:00,246.0,0.0,6.0
576,02/02/2020 21:00:00,Shanghai,Mainland China,2020-03-02 00:03:00,193.0,1.0,10.0
577,02/02/2020 21:00:00,Beijing,Mainland China,2020-02-02 08:43:00,191.0,1.0,9.0
578,02/02/2020 21:00:00,Fujian,Mainland China,2020-02-02 03:43:00,159.0,0.0,0.0
579,02/02/2020 21:00:00,Guangxi,Mainland China,2020-03-02 00:13:00,127.0,0.0,2.0
580,02/02/2020 21:00:00,Shaanxi,Mainland China,2020-02-02 03:23:00,116.0,0.0,0.0
581,02/02/2020 21:00:00,Hebei,Mainland China,2020-03-02 00:23:00,113.0,1.0,3.0
582,02/02/2020 21:00:00,Yunnan,Mainland China,2020-02-02 18:03:00,105.0,0.0,3.0
583,02/02/2020 21:00:00,Heilongjiang,Mainland China,2020-02-02 03:23:00,95.0,2.0,2.0
584,02/02/2020 21:00:00,Hainan,Mainland China,2020-03-02 00:43:00,71.0,1.0,4.0
585,02/02/2020 21:00:00,Liaoning,Mainland China,2020-02-02 18:03:00,70.0,0.0,1.0
586,02/02/2020 21:00:00,Shanxi,Mainland China,2020-02-02 23:23:00,66.0,0.0,3.0
587,02/02/2020 21:00:00,Gansu,Mainland China,2020-02-02 23:43:00,51.0,0.0,3.0
588,02/02/2020 21:00:00,Tianjin,Mainland China,2020-02-02 09:43:00,48.0,0.0,1.0
589,02/02/2020 21:00:00,Guizhou,Mainland China,2020-03-02 01:03:00,46.0,0.0,2.0
590,02/02/2020 21:00:00,Jilin,Mainland China,2020-03-02 00:53:00,31.0,0.0,1.0
591,02/02/2020 21:00:00,Ningxia,Mainland China,2020-02-02 01:43:00,28.0,0.0,0.0
592,02/02/2020 21:00:00,Inner Mongolia,Mainland China,2020-02-02 03:43:00,27.0,0.0,1.0
593,02/02/2020 21:00:00,Xinjiang,Mainland China,2020-03-02 01:13:00,24.0,0.0,0.0
594,02/02/2020 21:00:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0
595,02/02/2020 21:00:00,,Thailand,1/31/2020 10:37,19.0,0.0,5.0
596,02/02/2020 21:00:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0
597,02/02/2020 21:00:00,Hong Kong,Hong Kong,2020-02-02 23:53:00,15.0,0.0,0.0
598,02/02/2020 21:00:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0
599,02/02/2020 21:00:00,Qinghai,Mainland China,2020-02-02 05:33:00,11.0,0.0,0.0
600,02/02/2020 21:00:00,,Germany,2020-02-02 18:03:00,10.0,0.0,0.0
601,02/02/2020 21:00:00,Taiwan,Taiwan,1/31/2020 15:20,10.0,0.0,0.0
602,02/02/2020 21:00:00,Macau,Macau,2020-02-02 04:23:00,8.0,0.0,0.0
603,02/02/2020 21:00:00,,Malaysia,1/31/2020 8:15,8.0,0.0,0.0
604,02/02/2020 21:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0
605,02/02/2020 21:00:00,,Vietnam,2020-01-02 07:38:00,6.0,0.0,1.0
606,02/02/2020 21:00:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0
607,02/02/2020 21:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0
608,02/02/2020 21:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0
609,02/02/2020 21:00:00,Ontario,Canada,2020-01-02 18:12:00,3.0,0.0,0.0
610,02/02/2020 21:00:00,Queensland,Australia,2020-02-02 22:33:00,2.0,0.0,0.0
611,02/02/2020 21:00:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0
612,02/02/2020 21:00:00,,India,2020-02-02 06:03:00,2.0,0.0,0.0
613,02/02/2020 21:00:00,,Italy,1/31/2020 8:15,2.0,0.0,0.0
614,02/02/2020 21:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0
615,02/02/2020 21:00:00,,Russia,1/31/2020 16:13,2.0,0.0,0.0
616,02/02/2020 21:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0
617,02/02/2020 21:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0
618,02/02/2020 21:00:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0
619,02/02/2020 21:00:00,,Cambodia,1/31/2020 8:15,1.0,0.0,0.0
620,02/02/2020 21:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0
621,02/02/2020 21:00:00,,Finland,1/31/2020 8:15,1.0,0.0,0.0
622,02/02/2020 21:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0
623,02/02/2020 21:00:00,,Nepal,1/31/2020 8:15,1.0,0.0,0.0
624,02/02/2020 21:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0
625,02/02/2020 21:00:00,,Sri Lanka,1/31/2020 8:15,1.0,0.0,0.0
626,02/02/2020 21:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0
627,02/02/2020 21:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0
628,02/02/2020 21:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
629,02/02/2020 21:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
630,02/02/2020 21:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0
631,02/02/2020 21:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0
632,02/03/2020 21:40:00,Hubei,Mainland China,2020-04-02 01:23:00,13522.0,414.0,396.0
633,02/03/2020 21:40:00,Zhejiang,Mainland China,2020-04-02 01:43:00,829.0,0.0,48.0
634,02/03/2020 21:40:00,Guangdong,Mainland China,2020-04-02 01:43:00,797.0,0.0,21.0
635,02/03/2020 21:40:00,Henan,Mainland China,2020-04-02 01:23:00,675.0,2.0,20.0
636,02/03/2020 21:40:00,Hunan,Mainland China,2020-04-02 01:43:00,593.0,0.0,22.0
637,02/03/2020 21:40:00,Anhui,Mainland China,2020-04-02 00:43:00,480.0,0.0,14.0
638,02/03/2020 21:40:00,Jiangxi,Mainland China,2020-04-02 01:43:00,476.0,0.0,19.0
639,02/03/2020 21:40:00,Chongqing,Mainland China,2020-03-02 23:43:00,337.0,2.0,9.0
640,02/03/2020 21:40:00,Jiangsu,Mainland China,2020-04-02 01:03:00,308.0,0.0,8.0
641,02/03/2020 21:40:00,Sichuan,Mainland China,2020-04-02 01:43:00,282.0,1.0,14.0
642,02/03/2020 21:40:00,Shandong,Mainland China,2020-04-02 00:53:00,270.0,0.0,7.0
643,02/03/2020 21:40:00,Beijing,Mainland China,2020-03-02 09:23:00,212.0,1.0,12.0
644,02/03/2020 21:40:00,Shanghai,Mainland China,2020-04-02 00:13:00,208.0,1.0,10.0
645,02/03/2020 21:40:00,Fujian,Mainland China,2020-03-02 11:33:00,179.0,0.0,1.0
646,02/03/2020 21:40:00,Heilongjiang,Mainland China,2020-04-02 00:53:00,155.0,2.0,2.0
647,02/03/2020 21:40:00,Shaanxi,Mainland China,2020-04-02 02:33:00,142.0,0.0,1.0
648,02/03/2020 21:40:00,Guangxi,Mainland China,2020-04-02 00:33:00,139.0,0.0,7.0
649,02/03/2020 21:40:00,Hebei,Mainland China,2020-04-02 00:23:00,126.0,1.0,3.0
650,02/03/2020 21:40:00,Yunnan,Mainland China,2020-03-02 23:23:00,117.0,0.0,5.0
651,02/03/2020 21:40:00,Hainan,Mainland China,2020-04-02 00:43:00,79.0,1.0,4.0
652,02/03/2020 21:40:00,Liaoning,Mainland China,2020-03-02 17:11:00,74.0,0.0,1.0
653,02/03/2020 21:40:00,Shanxi,Mainland China,2020-03-02 23:13:00,74.0,0.0,2.0
654,02/03/2020 21:40:00,Tianjin,Mainland China,2020-03-02 13:53:00,60.0,0.0,1.0
655,02/03/2020 21:40:00,Guizhou,Mainland China,2020-04-02 01:03:00,56.0,0.0,2.0
656,02/03/2020 21:40:00,Gansu,Mainland China,2020-03-02 23:03:00,55.0,0.0,3.0
657,02/03/2020 21:40:00,Jilin,Mainland China,2020-04-02 00:23:00,42.0,0.0,1.0
658,02/03/2020 21:40:00,Inner Mongolia,Mainland China,2020-03-02 03:03:00,34.0,0.0,1.0
659,02/03/2020 21:40:00,Ningxia,Mainland China,2020-04-02 02:13:00,34.0,0.0,1.0
660,02/03/2020 21:40:00,Xinjiang,Mainland China,2020-04-02 01:33:00,29.0,0.0,0.0
661,02/03/2020 21:40:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0
662,02/03/2020 21:40:00,,Thailand,1/31/20 10:37,19.0,0.0,5.0
663,02/03/2020 21:40:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0
664,02/03/2020 21:40:00,Hong Kong,Hong Kong,2020-02-02 23:53:00,15.0,0.0,0.0
665,02/03/2020 21:40:00,Qinghai,Mainland China,2020-04-02 01:33:00,15.0,0.0,0.0
666,02/03/2020 21:40:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0
667,02/03/2020 21:40:00,,Germany,2020-03-02 20:53:00,12.0,0.0,0.0
668,02/03/2020 21:40:00,Taiwan,Taiwan,1/31/20 15:20,10.0,0.0,0.0
669,02/03/2020 21:40:00,Macau,Macau,2020-02-02 04:23:00,8.0,0.0,0.0
670,02/03/2020 21:40:00,,Malaysia,1/31/20 8:15,8.0,0.0,0.0
671,02/03/2020 21:40:00,,Vietnam,2020-03-02 21:43:00,8.0,0.0,1.0
672,02/03/2020 21:40:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0
673,02/03/2020 21:40:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0
674,02/03/2020 21:40:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0
675,02/03/2020 21:40:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0
676,02/03/2020 21:40:00,,India,2020-03-02 21:43:00,3.0,0.0,0.0
677,02/03/2020 21:40:00,Queensland,Australia,2020-02-02 22:33:00,2.0,0.0,0.0
678,02/03/2020 21:40:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0
679,02/03/2020 21:40:00,"Toronto, ON",Canada,2020-04-02 00:13:00,2.0,0.0,0.0
680,02/03/2020 21:40:00,,Italy,1/31/20 8:15,2.0,0.0,0.0
681,02/03/2020 21:40:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0
682,02/03/2020 21:40:00,,Russia,1/31/20 16:13,2.0,0.0,0.0
683,02/03/2020 21:40:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0
684,02/03/2020 21:40:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0
685,02/03/2020 21:40:00,"San Benito, CA",US,2020-03-02 03:53:00,2.0,0.0,0.0
686,02/03/2020 21:40:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0
687,02/03/2020 21:40:00,,Cambodia,1/31/20 8:15,1.0,0.0,0.0
688,02/03/2020 21:40:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0
689,02/03/2020 21:40:00,"London, ON",Canada,2020-04-02 00:03:00,1.0,0.0,0.0
690,02/03/2020 21:40:00,,Finland,1/31/20 8:15,1.0,0.0,0.0
691,02/03/2020 21:40:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0
692,02/03/2020 21:40:00,,Nepal,1/31/20 8:15,1.0,0.0,0.0
693,02/03/2020 21:40:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0
694,02/03/2020 21:40:00,,Sri Lanka,1/31/20 8:15,1.0,0.0,0.0
695,02/03/2020 21:40:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0
696,02/03/2020 21:40:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0
697,02/03/2020 21:40:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
698,02/03/2020 21:40:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
699,02/03/2020 21:40:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0
700,02/03/2020 21:40:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0
701,02/04/2020 22:00:00,Hubei,Mainland China,2020-04-02 23:43:00,16678.0,479.0,522.0
702,02/04/2020 22:00:00,Zhejiang,Mainland China,2020-05-02 01:33:00,895.0,0.0,63.0
703,02/04/2020 22:00:00,Guangdong,Mainland China,2020-05-02 02:03:00,870.0,0.0,32.0
704,02/04/2020 22:00:00,Henan,Mainland China,2020-05-02 01:13:00,764.0,2.0,41.0
705,02/04/2020 22:00:00,Hunan,Mainland China,2020-05-02 01:43:00,661.0,0.0,35.0
706,02/04/2020 22:00:00,Jiangxi,Mainland China,2020-05-02 01:33:00,548.0,0.0,27.0
707,02/04/2020 22:00:00,Anhui,Mainland China,2020-05-02 01:13:00,530.0,0.0,20.0
708,02/04/2020 22:00:00,Chongqing,Mainland China,2020-05-02 00:13:00,366.0,2.0,14.0
709,02/04/2020 22:00:00,Jiangsu,Mainland China,2020-05-02 02:43:00,341.0,0.0,13.0
710,02/04/2020 22:00:00,Sichuan,Mainland China,2020-05-02 00:53:00,301.0,1.0,23.0
711,02/04/2020 22:00:00,Shandong,Mainland China,2020-05-02 01:03:00,298.0,0.0,13.0
712,02/04/2020 22:00:00,Shanghai,Mainland China,2020-05-02 00:23:00,233.0,1.0,12.0
713,02/04/2020 22:00:00,Beijing,Mainland China,2020-04-02 08:33:00,228.0,1.0,23.0
714,02/04/2020 22:00:00,Fujian,Mainland China,2020-04-02 12:13:00,194.0,0.0,3.0
715,02/04/2020 22:00:00,Heilongjiang,Mainland China,2020-05-02 01:23:00,190.0,2.0,4.0
716,02/04/2020 22:00:00,Shaanxi,Mainland China,2020-05-02 02:43:00,165.0,0.0,2.0
717,02/04/2020 22:00:00,Guangxi,Mainland China,2020-05-02 00:43:00,150.0,0.0,10.0
718,02/04/2020 22:00:00,Hebei,Mainland China,2020-05-02 02:53:00,135.0,1.0,4.0
719,02/04/2020 22:00:00,Yunnan,Mainland China,2020-04-02 23:23:00,122.0,0.0,5.0
720,02/04/2020 22:00:00,Hainan,Mainland China,2020-05-02 02:53:00,91.0,1.0,4.0
721,02/04/2020 22:00:00,Liaoning,Mainland China,2020-04-02 14:13:00,81.0,0.0,2.0
722,02/04/2020 22:00:00,Shanxi,Mainland China,2020-04-02 23:23:00,81.0,0.0,4.0
723,02/04/2020 22:00:00,Tianjin,Mainland China,2020-04-02 13:33:00,67.0,0.0,2.0
724,02/04/2020 22:00:00,Guizhou,Mainland China,2020-05-02 01:23:00,64.0,0.0,5.0
725,02/04/2020 22:00:00,Gansu,Mainland China,2020-04-02 15:43:00,57.0,0.0,4.0
726,02/04/2020 22:00:00,Jilin,Mainland China,2020-05-02 00:43:00,54.0,0.0,1.0
727,02/04/2020 22:00:00,Inner Mongolia,Mainland China,2020-05-02 01:53:00,42.0,0.0,1.0
728,02/04/2020 22:00:00,Ningxia,Mainland China,2020-04-02 02:13:00,34.0,0.0,1.0
729,02/04/2020 22:00:00,Xinjiang,Mainland China,2020-05-02 02:03:00,32.0,0.0,0.0
730,02/04/2020 22:00:00,,Thailand,2020-04-02 15:33:00,25.0,0.0,5.0
731,02/04/2020 22:00:00,,Singapore,2020-04-02 15:33:00,24.0,0.0,0.0
732,02/04/2020 22:00:00,,Japan,2020-04-02 16:43:00,22.0,0.0,1.0
733,02/04/2020 22:00:00,Hong Kong,Hong Kong,2020-05-02 02:33:00,18.0,1.0,0.0
734,02/04/2020 22:00:00,Qinghai,Mainland China,2020-05-02 01:23:00,17.0,0.0,0.0
735,02/04/2020 22:00:00,,South Korea,2020-04-02 15:33:00,16.0,0.0,0.0
736,02/04/2020 22:00:00,,Germany,2020-03-02 20:53:00,12.0,0.0,0.0
737,02/04/2020 22:00:00,Taiwan,Taiwan,2020-04-02 14:53:00,11.0,0.0,0.0
738,02/04/2020 22:00:00,Macau,Macau,2020-04-02 04:43:00,10.0,0.0,0.0
739,02/04/2020 22:00:00,,Malaysia,2020-04-02 07:33:00,10.0,0.0,0.0
740,02/04/2020 22:00:00,,Vietnam,2020-03-02 21:43:00,8.0,0.0,1.0
741,02/04/2020 22:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0
742,02/04/2020 22:00:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0
743,02/04/2020 22:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0
744,02/04/2020 22:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0
745,02/04/2020 22:00:00,Queensland,Australia,2020-04-02 16:53:00,3.0,0.0,0.0
746,02/04/2020 22:00:00,,India,2020-03-02 21:43:00,3.0,0.0,0.0
747,02/04/2020 22:00:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0
748,02/04/2020 22:00:00,"Toronto, ON",Canada,2020-04-02 00:13:00,2.0,0.0,0.0
749,02/04/2020 22:00:00,,Italy,1/31/20 8:15,2.0,0.0,0.0
750,02/04/2020 22:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0
751,02/04/2020 22:00:00,,Russia,1/31/20 16:13,2.0,0.0,0.0
752,02/04/2020 22:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0
753,02/04/2020 22:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0
754,02/04/2020 22:00:00,"San Benito, CA",US,2020-03-02 03:53:00,2.0,0.0,0.0
755,02/04/2020 22:00:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0
756,02/04/2020 22:00:00,,Belgium,2020-04-02 15:43:00,1.0,0.0,0.0
757,02/04/2020 22:00:00,,Cambodia,1/31/20 8:15,1.0,0.0,0.0
758,02/04/2020 22:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0
759,02/04/2020 22:00:00,"London, ON",Canada,2020-04-02 00:03:00,1.0,0.0,0.0
760,02/04/2020 22:00:00,,Finland,1/31/20 8:15,1.0,0.0,0.0
761,02/04/2020 22:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0
762,02/04/2020 22:00:00,,Nepal,1/31/20 8:15,1.0,0.0,0.0
763,02/04/2020 22:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0
764,02/04/2020 22:00:00,,Sri Lanka,1/31/20 8:15,1.0,0.0,0.0
765,02/04/2020 22:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0
766,02/04/2020 22:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0
767,02/04/2020 22:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
768,02/04/2020 22:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0
769,02/04/2020 22:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0
770,02/04/2020 22:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0
